Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Vehicle Type,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Cooking_with_microwave,Cooking_with_oven,Cooking_with_grill,Cooking_with_airfryer,Cooking_with_stove,Do You Recyle_Plastic,Do You Recyle_Paper,Do You Recyle_Metal,Do You Recyle_Glass,Carbon Footprint (kg/month)
overweight,female,omnivore,twice a day,natural gas,public,never,55,very frequently,4819,None,medium,4,3,6,0,No,1,0,1,1,0,0,0,0,1,3989.33
underweight,male,vegetarian,daily,electricity,walk/bicycle,never,395,very frequently,4802,lpg,medium,9,0,5,11,Yes,0,1,1,0,0,1,0,1,1,4132.03
obese,female,omnivore,more frequently,natural gas,public,never,130,very frequently,1566,None,extra large,9,10,10,1,Sometimes,0,1,1,0,1,0,0,0,1,1530.77
obese,male,vegan,daily,coal,private,never,393,rarely,1426,lpg,extra large,6,12,9,12,No,0,0,0,1,1,0,1,1,1,1455.3
underweight,male,omnivore,less frequently,electricity,public,sometimes,123,very frequently,2089,electric,extra large,5,8,10,5,Sometimes,1,1,1,0,1,0,0,1,0,1913.89
obese,female,omnivore,daily,wood,walk/bicycle,never,364,rarely,4362,electric,medium,9,2,9,11,No,0,1,1,1,0,0,0,0,0,3794.47
normal,male,pescatarian,daily,natural gas,public,never,52,rarely,2286,petrol,medium,8,8,4,7,No,1,0,0,0,0,1,0,0,1,1997.96
normal,female,vegan,more frequently,coal,private,never,452,rarely,3914,diesel,large,9,2,1,1,Sometimes,0,0,1,1,0,1,0,0,1,3381.56
normal,male,vegetarian,less frequently,electricity,walk/bicycle,often,276,rarely,3536,lpg,large,3,5,0,3,Yes,1,1,1,0,1,1,0,1,1,3002.21
obese,male,vegan,more frequently,coal,private,sometimes,204,very frequently,3937,hybrid,small,5,10,1,9,Yes,0,1,1,1,1,1,1,1,1,3374.15
normal,male,omnivore,twice a day,electricity,walk/bicycle,never,330,rarely,369,hybrid,extra large,7,9,10,8,Sometimes,0,0,0,0,1,0,1,0,1,601.35
normal,female,vegan,less frequently,natural gas,walk/bicycle,often,262,frequently,712,electric,large,5,5,2,5,Sometimes,1,1,0,1,0,1,0,1,0,760.87
underweight,female,vegan,daily,electricity,private,never,243,never,2470,petrol,extra large,0,8,4,8,No,0,0,1,1,1,1,1,1,0,2155.2
underweight,male,pescatarian,more frequently,natural gas,private,sometimes,389,never,3561,diesel,small,2,7,1,2,Yes,0,1,0,0,1,0,1,0,1,3038.63
overweight,female,pescatarian,more frequently,electricity,private,sometimes,456,never,1366,electric,medium,9,7,6,2,Sometimes,0,0,1,0,1,1,1,1,1,1391.14
overweight,female,vegan,less frequently,coal,public,sometimes,429,frequently,3916,diesel,large,2,4,3,5,Sometimes,1,1,1,0,0,0,1,1,1,3351.75
overweight,male,pescatarian,more frequently,coal,private,sometimes,112,never,2721,electric,large,10,11,1,9,No,0,1,1,1,0,0,0,0,0,2431.14
overweight,female,omnivore,less frequently,natural gas,walk/bicycle,often,491,very frequently,937,lpg,large,1,0,0,3,Yes,1,0,0,0,1,0,0,0,1,966.31
underweight,female,omnivore,twice a day,wood,public,sometimes,274,very frequently,4816,petrol,extra large,10,4,4,2,Yes,0,1,0,0,0,0,1,1,0,4118.46
underweight,female,omnivore,less frequently,natural gas,public,often,355,frequently,4783,lpg,large,6,7,3,2,Sometimes,0,1,1,1,0,1,1,0,0,4092.85
underweight,male,pescatarian,less frequently,coal,public,often,441,frequently,1934,None,small,4,3,9,0,Sometimes,0,0,0,0,1,0,1,1,1,1808.72
normal,male,vegan,twice a day,electricity,public,sometimes,425,frequently,1310,lpg,medium,10,2,6,8,No,0,1,1,0,0,0,1,0,0,1321.93
normal,female,omnivore,twice a day,wood,public,often,484,frequently,4142,hybrid,medium,0,12,1,4,No,1,1,0,0,1,0,1,0,1,3584.96
overweight,male,vegetarian,daily,coal,public,often,150,never,4143,hybrid,small,2,1,0,0,Sometimes,1,1,1,0,0,1,0,1,1,3443.74
normal,female,omnivore,more frequently,wood,private,sometimes,297,rarely,4482,hybrid,small,2,9,8,12,No,1,0,1,0,0,1,0,1,1,3846.24
obese,male,vegan,twice a day,natural gas,walk/bicycle,never,347,never,1324,hybrid,large,9,10,1,10,No,0,0,0,0,0,1,0,0,0,1352.56
underweight,female,omnivore,twice a day,coal,private,never,368,frequently,2083,None,medium,4,3,6,11,No,0,0,1,1,0,0,1,0,1,1923.67
overweight,male,vegetarian,more frequently,natural gas,walk/bicycle,often,464,very frequently,409,electric,large,6,3,8,5,Yes,1,1,0,0,1,0,1,1,1,652.3
overweight,female,omnivore,more frequently,coal,public,sometimes,154,frequently,2174,electric,extra large,8,1,7,8,Yes,0,0,0,0,1,0,1,0,1,1997.49
obese,male,omnivore,daily,coal,private,sometimes,108,frequently,4659,petrol,large,3,1,10,6,Sometimes,0,1,0,1,1,0,0,1,0,3895.01
normal,female,vegan,daily,natural gas,private,sometimes,259,never,1303,hybrid,large,5,8,3,6,No,1,0,0,1,1,0,1,1,1,1241.34
overweight,male,omnivore,less frequently,coal,private,never,144,rarely,3333,hybrid,extra large,4,2,7,2,No,1,0,1,1,1,0,0,0,1,2845.58
normal,male,omnivore,daily,wood,walk/bicycle,often,139,never,3910,electric,medium,1,12,10,0,Yes,1,0,1,0,0,0,0,0,0,3302.1
normal,male,pescatarian,twice a day,wood,public,sometimes,393,frequently,4123,diesel,extra large,5,7,1,2,Sometimes,0,0,1,0,1,0,0,1,0,3549.43
obese,female,vegan,twice a day,natural gas,public,often,100,very frequently,2092,None,large,7,7,3,6,Yes,1,1,0,0,1,0,1,0,1,1857.24
overweight,female,vegan,more frequently,electricity,public,sometimes,490,rarely,2637,lpg,large,4,8,5,6,No,0,0,0,1,1,1,1,1,1,2432.69
normal,female,vegan,daily,wood,walk/bicycle,sometimes,438,frequently,1574,petrol,large,6,6,5,12,Sometimes,0,1,0,0,1,0,0,0,1,1533.79
normal,male,vegan,less frequently,coal,private,sometimes,252,very frequently,3540,electric,large,2,0,9,1,Yes,0,1,1,0,1,1,1,0,0,3043.6
obese,female,omnivore,less frequently,natural gas,walk/bicycle,often,101,very frequently,650,electric,small,10,8,10,1,No,0,0,1,0,0,1,0,0,0,759.41
obese,male,vegetarian,less frequently,electricity,public,never,242,very frequently,1739,lpg,small,2,11,1,4,No,1,0,1,0,1,1,1,0,1,1577.73
normal,male,vegetarian,less frequently,natural gas,walk/bicycle,never,189,rarely,802,petrol,large,7,3,1,9,Sometimes,0,0,1,0,0,0,1,1,0,823.26
obese,male,pescatarian,more frequently,wood,walk/bicycle,often,151,rarely,4723,electric,large,2,5,5,7,Yes,1,0,0,1,1,0,0,1,1,3951.12
normal,female,omnivore,daily,coal,walk/bicycle,sometimes,456,frequently,3526,hybrid,large,4,7,5,6,Yes,0,0,0,0,0,0,0,0,0,3134.06
overweight,male,vegan,daily,wood,public,never,169,never,4886,hybrid,large,7,11,8,11,No,1,1,1,0,1,0,0,0,0,4152.03
underweight,female,vegan,daily,natural gas,private,never,357,never,128,electric,large,3,5,4,5,Sometimes,1,1,1,0,0,0,0,0,1,305.1
obese,female,vegetarian,daily,coal,public,often,413,rarely,1939,diesel,large,5,5,8,7,Yes,1,1,0,1,0,0,0,0,0,1835.66
underweight,male,pescatarian,less frequently,electricity,walk/bicycle,often,496,frequently,4193,diesel,large,4,5,8,11,Sometimes,0,1,1,0,1,0,0,1,1,3694.82
normal,female,omnivore,less frequently,wood,private,often,125,frequently,2741,diesel,medium,5,11,3,12,No,0,1,1,0,0,1,0,1,1,2378.34
normal,male,pescatarian,more frequently,natural gas,private,sometimes,180,frequently,1137,None,medium,8,12,9,11,Sometimes,0,0,1,1,1,0,0,1,0,1180.29
normal,male,omnivore,more frequently,coal,public,sometimes,201,never,3987,hybrid,small,8,11,7,4,No,0,1,0,0,0,1,1,1,0,3443.75
underweight,female,pescatarian,less frequently,natural gas,public,often,267,rarely,3405,None,small,1,7,9,12,Sometimes,0,0,1,0,1,1,0,1,0,2944.25
normal,male,pescatarian,twice a day,electricity,private,often,128,frequently,4804,hybrid,large,2,12,8,1,No,1,1,1,1,1,0,0,1,1,4034.54
obese,male,vegan,daily,electricity,walk/bicycle,never,400,never,2263,lpg,medium,2,2,8,2,No,0,1,1,1,0,1,1,0,0,2067.89
overweight,male,vegetarian,more frequently,wood,public,never,475,never,3915,diesel,extra large,4,0,2,5,Sometimes,1,1,1,1,0,0,0,1,1,3404.04
overweight,female,vegan,less frequently,electricity,private,often,454,never,2881,lpg,large,0,9,0,3,Sometimes,1,0,0,1,0,1,1,0,0,2507.43
obese,female,vegetarian,daily,electricity,private,often,301,frequently,1406,electric,medium,10,0,5,3,No,1,1,0,1,1,1,0,1,1,1418.37
overweight,female,pescatarian,daily,wood,walk/bicycle,often,262,rarely,2505,None,extra large,5,5,5,2,No,0,1,1,0,1,1,0,1,0,2197.32
underweight,male,omnivore,less frequently,natural gas,private,never,424,very frequently,2188,None,extra large,5,4,9,4,Yes,1,1,0,1,1,1,1,1,0,2018.12
normal,male,vegan,twice a day,wood,public,never,390,frequently,2782,electric,medium,9,6,3,12,Yes,0,1,0,1,1,0,0,1,0,2536.09
normal,female,omnivore,twice a day,wood,private,sometimes,168,very frequently,1399,petrol,large,1,3,8,5,Yes,0,1,0,1,0,0,0,1,1,1280.87
normal,female,vegan,more frequently,coal,walk/bicycle,never,202,never,3993,petrol,medium,4,12,6,9,Yes,0,0,1,0,0,1,1,1,0,3411.41
underweight,female,vegan,less frequently,electricity,walk/bicycle,never,61,never,1576,petrol,extra large,7,5,2,1,Sometimes,0,0,1,0,0,0,0,1,0,1413.06
underweight,female,vegan,more frequently,electricity,walk/bicycle,often,353,rarely,1536,petrol,extra large,8,5,1,2,No,1,1,1,1,1,0,1,0,1,1499.96
underweight,female,omnivore,twice a day,natural gas,public,often,150,never,3336,None,small,2,1,9,1,Yes,0,1,0,0,0,0,1,0,0,2808.96
obese,male,vegan,more frequently,electricity,public,sometimes,259,never,1144,None,large,10,0,6,12,Sometimes,1,0,0,0,1,1,1,0,0,1213.11
underweight,female,vegan,more frequently,natural gas,public,often,123,never,4183,hybrid,extra large,1,0,1,0,No,1,1,0,0,0,0,0,1,1,3418.31
overweight,male,vegan,twice a day,coal,private,often,247,rarely,821,lpg,medium,1,7,10,2,Sometimes,1,0,1,0,1,0,0,0,0,861.92
obese,male,omnivore,daily,natural gas,walk/bicycle,never,234,never,1396,None,large,1,5,10,0,Sometimes,1,1,1,1,0,0,1,1,1,1316.55
obese,male,vegan,daily,natural gas,walk/bicycle,often,334,frequently,4245,hybrid,medium,9,7,0,3,Sometimes,1,0,1,1,1,0,0,1,0,3615.61
obese,male,omnivore,twice a day,coal,walk/bicycle,never,206,never,3551,electric,extra large,8,2,10,0,No,0,1,1,1,1,0,1,0,1,3068.4
underweight,female,vegetarian,daily,wood,public,never,270,never,1760,None,large,4,7,3,7,Yes,0,0,0,1,0,1,1,0,1,1638.05
obese,male,vegan,less frequently,coal,walk/bicycle,often,223,never,4040,diesel,small,5,4,1,11,No,0,1,0,0,1,1,0,1,1,3464.59
underweight,female,pescatarian,daily,electricity,private,often,287,never,4565,diesel,extra large,10,10,9,5,No,1,1,0,0,0,1,1,0,0,3989.79
underweight,male,vegetarian,twice a day,electricity,private,never,58,frequently,3426,lpg,medium,10,11,9,5,No,1,0,0,0,1,1,1,0,0,3010.93
obese,female,omnivore,less frequently,coal,public,sometimes,301,frequently,4440,lpg,small,9,10,2,6,Yes,1,0,1,0,0,1,1,1,1,3769.58
normal,female,pescatarian,more frequently,natural gas,public,often,81,frequently,1634,electric,medium,3,7,5,6,Yes,1,0,0,1,0,1,1,1,1,1465.68
normal,male,omnivore,twice a day,coal,public,never,190,very frequently,1645,hybrid,large,2,0,5,2,Sometimes,1,0,1,0,0,0,1,1,0,1495.9
obese,female,omnivore,twice a day,electricity,walk/bicycle,never,415,frequently,612,diesel,medium,10,0,10,5,Yes,1,0,0,0,0,1,0,1,1,838.25
normal,male,vegan,daily,coal,walk/bicycle,often,230,frequently,1392,hybrid,medium,9,0,8,2,No,1,1,1,1,1,0,1,0,0,1321.78
overweight,female,pescatarian,less frequently,natural gas,walk/bicycle,never,380,rarely,1743,electric,medium,3,5,6,0,Sometimes,0,0,0,0,1,0,0,1,0,1668.53
overweight,male,omnivore,twice a day,electricity,private,often,147,very frequently,401,hybrid,large,6,11,10,7,Sometimes,1,1,1,1,0,0,1,1,1,537.53
underweight,male,vegetarian,less frequently,wood,private,sometimes,359,frequently,4204,diesel,medium,10,12,3,9,Sometimes,1,1,0,0,1,1,0,1,0,3667.66
normal,female,vegan,less frequently,coal,walk/bicycle,sometimes,429,rarely,3889,None,small,6,8,3,0,Sometimes,0,0,0,1,0,1,0,0,0,3371.2
overweight,female,vegetarian,daily,coal,private,never,421,frequently,3612,electric,extra large,1,6,9,12,Sometimes,0,0,0,0,1,1,1,0,1,3148.89
obese,male,vegetarian,twice a day,coal,private,often,462,rarely,1936,hybrid,small,0,5,3,12,No,0,1,1,0,1,0,1,0,0,1771.18
normal,male,vegan,less frequently,coal,public,often,228,very frequently,2046,hybrid,medium,4,9,6,5,Yes,0,1,0,0,0,1,0,0,0,1868.56
overweight,female,omnivore,less frequently,electricity,walk/bicycle,sometimes,226,never,4163,hybrid,large,0,4,4,5,Yes,0,0,1,0,1,0,0,0,0,3478.44
overweight,male,vegetarian,more frequently,natural gas,private,sometimes,400,frequently,2126,hybrid,extra large,8,10,8,2,Yes,0,0,0,0,0,0,0,1,1,2002.48
obese,male,omnivore,daily,wood,private,often,474,rarely,766,lpg,extra large,2,12,8,1,Yes,1,1,0,1,0,1,0,1,0,916.24
underweight,male,omnivore,twice a day,coal,walk/bicycle,never,267,never,2691,electric,medium,7,3,5,1,No,0,0,1,0,1,0,0,0,1,2389.09
obese,female,vegan,less frequently,electricity,walk/bicycle,often,317,frequently,4273,electric,large,10,3,6,3,No,0,1,1,1,0,0,1,1,1,3727.05
underweight,male,vegetarian,daily,coal,public,never,340,rarely,3909,hybrid,small,0,4,9,4,Yes,0,0,1,1,1,1,1,1,0,3316.77
overweight,male,vegetarian,twice a day,wood,public,never,418,never,3396,hybrid,medium,4,5,1,5,Yes,1,1,1,0,1,0,0,0,0,2971.47
underweight,female,vegan,less frequently,coal,walk/bicycle,often,309,rarely,580,None,medium,0,2,8,3,Yes,0,1,1,0,0,0,0,0,0,641.93
overweight,male,omnivore,twice a day,natural gas,private,often,94,frequently,2617,lpg,medium,5,0,9,12,Yes,1,0,1,1,1,1,0,1,0,2273.35
overweight,male,omnivore,twice a day,coal,public,sometimes,354,never,4876,None,small,2,0,10,0,No,1,0,1,1,1,0,1,0,1,4126.2
normal,male,vegan,daily,coal,walk/bicycle,sometimes,293,never,2907,diesel,extra large,1,5,7,10,No,0,0,1,1,0,0,1,1,1,2522.99
underweight,male,omnivore,daily,coal,public,sometimes,176,never,134,lpg,small,10,6,4,7,No,1,1,0,1,0,1,1,1,0,370.78
underweight,female,omnivore,more frequently,natural gas,private,never,195,very frequently,2104,hybrid,small,7,5,7,3,Yes,0,0,1,0,1,1,1,1,0,1881.67
underweight,male,vegetarian,more frequently,electricity,private,sometimes,351,frequently,3720,hybrid,large,2,2,10,9,Sometimes,0,0,0,1,1,0,1,1,1,3222.41
obese,male,omnivore,more frequently,natural gas,walk/bicycle,often,161,never,2841,hybrid,extra large,2,7,3,2,No,0,1,1,0,0,1,1,1,0,2462.75
normal,male,omnivore,less frequently,electricity,public,never,491,rarely,1558,hybrid,medium,3,10,6,7,No,1,0,0,1,0,1,0,1,1,1539.86
normal,male,omnivore,more frequently,natural gas,private,sometimes,320,very frequently,1892,lpg,large,9,0,6,7,Yes,0,1,1,1,0,1,0,0,0,1784.86
normal,male,omnivore,twice a day,natural gas,private,often,363,frequently,2201,hybrid,medium,3,12,10,7,No,0,0,1,1,1,0,1,0,0,2022.81
obese,female,vegan,daily,coal,public,often,200,never,1610,diesel,large,4,2,4,2,No,0,0,0,1,1,0,0,0,0,1457.12
underweight,female,vegan,twice a day,natural gas,walk/bicycle,sometimes,456,frequently,2636,petrol,large,3,11,1,6,Sometimes,0,1,0,0,0,1,0,1,0,2349.6
underweight,male,vegan,daily,electricity,public,often,390,frequently,986,diesel,small,0,11,8,7,Sometimes,1,0,0,1,0,0,1,1,1,1009.39
underweight,male,omnivore,daily,electricity,public,often,459,never,4367,None,large,0,11,10,3,Yes,0,0,0,0,0,0,0,1,0,3807.04
normal,female,vegan,twice a day,electricity,public,often,286,never,1010,hybrid,large,7,8,7,3,No,0,0,1,1,1,1,1,0,1,1063.69
normal,female,pescatarian,twice a day,electricity,public,sometimes,211,never,2655,lpg,extra large,5,4,3,10,Yes,1,0,1,0,0,1,0,0,1,2339.13
overweight,female,pescatarian,less frequently,natural gas,public,often,430,rarely,3144,None,extra large,4,10,5,1,Yes,1,0,1,1,0,1,1,0,1,2766.86
obese,male,pescatarian,daily,coal,private,never,346,very frequently,4063,hybrid,large,0,8,2,10,No,0,0,1,1,1,1,0,0,1,3441.07
obese,male,vegetarian,more frequently,wood,walk/bicycle,often,362,very frequently,1667,None,extra large,8,0,3,0,Yes,0,1,0,1,0,0,1,1,0,1579.68
normal,male,omnivore,less frequently,electricity,walk/bicycle,often,330,very frequently,809,lpg,large,4,0,2,0,No,0,1,0,0,0,1,0,0,1,828.12
overweight,male,vegetarian,more frequently,natural gas,private,sometimes,487,very frequently,1519,None,extra large,2,4,8,0,No,0,0,0,1,0,1,1,1,1,1469.7
underweight,male,vegan,less frequently,coal,walk/bicycle,often,93,never,2697,petrol,extra large,7,8,9,6,Yes,1,0,1,1,0,0,1,0,1,2377.47
normal,male,omnivore,daily,natural gas,walk/bicycle,sometimes,269,rarely,3971,electric,large,4,11,7,11,No,0,1,1,0,1,0,1,0,1,3452.43
obese,female,pescatarian,twice a day,electricity,public,sometimes,190,very frequently,3055,diesel,medium,1,3,3,2,Sometimes,0,0,0,0,1,0,0,0,0,2598.68
obese,female,omnivore,twice a day,electricity,walk/bicycle,sometimes,103,very frequently,219,petrol,large,7,2,0,0,Sometimes,1,1,1,0,0,1,1,0,1,352.12
obese,male,vegetarian,daily,coal,public,sometimes,76,never,4797,hybrid,large,9,2,6,4,Yes,1,0,0,1,1,1,1,0,0,4056.57
underweight,male,vegan,twice a day,natural gas,walk/bicycle,often,57,frequently,3211,lpg,medium,4,12,10,5,Sometimes,0,1,0,1,0,0,1,0,1,2762.58
obese,male,vegan,daily,electricity,private,often,220,frequently,3028,None,extra large,9,7,3,0,Yes,0,1,1,1,1,1,0,0,0,2641.68
underweight,female,vegetarian,daily,electricity,walk/bicycle,sometimes,425,very frequently,4908,lpg,small,6,10,10,12,Yes,0,1,1,1,0,1,1,0,0,4243.15
underweight,female,omnivore,daily,wood,private,sometimes,247,never,993,electric,small,0,9,3,11,No,1,0,0,0,1,0,1,1,0,978.19
underweight,female,vegetarian,less frequently,wood,public,sometimes,126,never,4833,None,small,6,0,2,1,Sometimes,0,0,1,0,1,1,1,1,1,4025.35
normal,female,vegan,twice a day,electricity,public,sometimes,389,never,523,petrol,medium,4,7,10,2,Yes,1,0,0,1,1,0,1,1,1,730.52
underweight,male,pescatarian,less frequently,wood,public,often,232,frequently,3155,diesel,large,3,11,6,2,Yes,0,0,0,1,0,0,0,1,0,2724.45
overweight,female,vegan,more frequently,wood,public,never,241,frequently,4259,None,large,8,9,10,0,No,0,0,1,0,1,0,1,0,0,3709.23
obese,female,vegan,daily,electricity,private,often,54,frequently,1701,lpg,medium,4,12,1,0,No,0,0,1,0,0,1,0,1,0,1490.27
normal,male,omnivore,twice a day,natural gas,walk/bicycle,sometimes,108,never,4527,diesel,medium,4,5,2,3,No,0,0,1,1,1,1,1,0,1,3756.34
obese,male,pescatarian,more frequently,natural gas,public,sometimes,286,never,2990,hybrid,medium,0,12,6,10,No,1,0,1,0,0,1,0,1,0,2612.41
underweight,male,vegan,daily,natural gas,public,sometimes,204,frequently,2994,lpg,extra large,7,0,0,8,Yes,0,1,1,1,0,0,1,0,0,2634.18
normal,female,pescatarian,more frequently,coal,public,sometimes,68,very frequently,749,None,small,5,2,2,2,Yes,1,1,1,1,1,1,1,0,1,717.23
overweight,male,vegetarian,less frequently,natural gas,private,never,114,rarely,3757,lpg,extra large,8,9,9,11,Sometimes,1,1,0,1,0,0,1,0,1,3272.7
underweight,female,omnivore,less frequently,coal,private,sometimes,373,never,1351,petrol,extra large,0,10,9,0,Sometimes,0,0,0,0,1,0,0,1,0,1294.71
obese,female,pescatarian,twice a day,coal,private,never,371,never,3947,electric,small,9,1,1,2,Sometimes,0,0,0,0,0,0,0,0,0,3430.59
overweight,female,pescatarian,more frequently,wood,walk/bicycle,often,285,rarely,3511,hybrid,small,10,6,3,11,Sometimes,0,0,0,1,1,1,1,1,1,3084.38
underweight,female,omnivore,more frequently,coal,walk/bicycle,never,203,very frequently,1920,None,medium,4,0,5,6,Yes,1,0,0,1,0,1,1,0,0,1725.0
overweight,male,vegetarian,less frequently,coal,public,often,338,frequently,2107,electric,small,4,4,3,6,No,0,0,1,0,1,0,0,1,0,1944.74
underweight,male,pescatarian,less frequently,coal,private,never,285,never,2067,None,medium,10,7,2,8,Sometimes,0,1,0,1,0,1,1,1,1,1928.69
normal,female,omnivore,twice a day,coal,walk/bicycle,sometimes,286,rarely,4363,petrol,small,7,4,1,7,No,0,0,1,1,0,0,1,0,0,3727.73
underweight,male,vegan,daily,wood,walk/bicycle,never,471,very frequently,806,diesel,large,5,8,3,11,No,1,0,0,0,0,0,0,1,0,916.85
normal,female,omnivore,twice a day,electricity,private,sometimes,440,rarely,3137,petrol,extra large,1,6,1,12,No,0,0,1,0,0,1,1,1,1,2759.96
underweight,female,vegan,less frequently,coal,walk/bicycle,never,270,frequently,4985,None,medium,5,7,5,1,Yes,1,0,1,0,1,0,1,1,0,4199.37
underweight,male,pescatarian,twice a day,electricity,private,often,293,rarely,4783,petrol,large,2,4,9,0,Yes,0,0,1,1,0,0,1,1,1,4012.1
obese,male,pescatarian,daily,natural gas,private,never,54,very frequently,1292,petrol,medium,9,4,4,4,Sometimes,1,1,1,1,0,1,0,0,0,1176.25
overweight,female,pescatarian,less frequently,natural gas,private,never,186,frequently,2877,None,small,4,11,3,11,No,1,0,1,1,1,1,1,1,0,2481.6
overweight,male,vegetarian,daily,electricity,public,often,446,rarely,2577,lpg,large,5,5,2,0,Sometimes,0,1,0,0,1,0,1,0,0,2298.04
overweight,female,vegetarian,twice a day,electricity,walk/bicycle,never,287,never,4242,hybrid,small,2,10,10,12,Yes,1,0,1,1,0,0,0,1,1,3597.86
underweight,male,vegan,daily,natural gas,public,often,473,frequently,4736,diesel,extra large,0,5,2,0,Sometimes,1,0,1,0,0,1,0,0,1,4024.75
underweight,female,omnivore,less frequently,wood,private,never,97,frequently,4556,electric,extra large,6,6,1,7,Sometimes,0,0,0,0,0,1,1,0,1,3853.24
underweight,female,vegan,less frequently,wood,walk/bicycle,often,95,rarely,574,None,medium,10,0,6,10,No,1,0,0,0,1,1,1,0,0,710.8
normal,male,omnivore,daily,coal,walk/bicycle,often,113,never,1685,diesel,large,0,2,8,8,Yes,0,0,1,0,0,1,1,1,1,1487.35
normal,male,pescatarian,twice a day,wood,public,sometimes,241,very frequently,4941,lpg,medium,4,12,0,1,Sometimes,0,0,0,0,0,1,0,0,1,4131.7
obese,female,omnivore,twice a day,wood,public,often,78,rarely,3725,lpg,extra large,6,10,8,0,Sometimes,1,1,1,0,0,1,0,1,0,3173.83
