Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,CarbonEmission,"['Grill', 'Airfryer']","['Microwave', 'Grill', 'Airfryer']",['Microwave'],"['Oven', 'Grill', 'Airfryer']","['Oven', 'Microwave', 'Grill', 'Airfryer']","['Oven', 'Microwave']",['Oven'],"['Stove', 'Grill', 'Airfryer']","['Stove', 'Microwave', 'Grill', 'Airfryer']","['Stove', 'Microwave']","['Stove', 'Oven', 'Grill', 'Airfryer']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']","['Stove', 'Oven', 'Microwave']","['Stove', 'Oven']",['Stove'],[]
overweight,female,vegetarian,daily,natural gas,walk/bicycle,,never,145,rarely,24,medium,7,18,45,22,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",1659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
obese,female,omnivore,twice a day,coal,walk/bicycle,,sometimes,227,frequently,60,large,6,2,22,13,No,"['Plastic', 'Glass', 'Metal']",2669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,vegetarian,more frequently,natural gas,private,electric,sometimes,231,very frequently,1008,extra large,2,5,38,7,No,"['Plastic', 'Glass']",3206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
normal,male,omnivore,twice a day,coal,public,,often,168,rarely,1208,extra large,6,1,0,19,Sometimes,['Metal'],2267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegan,daily,wood,public,,often,145,frequently,1840,small,4,3,37,0,Yes,"['Paper', 'Metal']",1740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,vegetarian,more frequently,natural gas,public,,often,53,rarely,1083,small,6,8,15,24,No,['Plastic'],1841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
normal,male,vegan,more frequently,wood,walk/bicycle,,sometimes,58,rarely,34,small,2,21,29,1,Sometimes,['Glass'],1266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,male,pescatarian,daily,wood,walk/bicycle,,never,287,frequently,66,large,7,11,8,4,No,"['Paper', 'Plastic']",1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
overweight,male,pescatarian,daily,coal,public,,often,277,rarely,1753,medium,4,14,47,0,No,"['Paper', 'Plastic', 'Glass']",2477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
underweight,female,pescatarian,daily,natural gas,private,electric,often,207,never,5441,small,3,9,8,19,Sometimes,"['Paper', 'Metal']",775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,female,omnivore,less frequently,electricity,private,hybrid,never,276,frequently,5263,medium,3,10,23,16,Sometimes,"['Plastic', 'Glass']",2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
normal,female,pescatarian,more frequently,natural gas,walk/bicycle,,never,207,very frequently,2,large,6,9,7,9,No,"['Paper', 'Plastic', 'Glass']",2342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,pescatarian,more frequently,coal,walk/bicycle,,never,261,rarely,9,extra large,6,8,20,17,Yes,['Glass'],1859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,male,pescatarian,less frequently,electricity,private,diesel,never,171,frequently,975,medium,3,9,14,3,No,"['Paper', 'Plastic', 'Glass']",1484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegetarian,less frequently,wood,public,,never,279,very frequently,720,extra large,5,0,15,21,Yes,"['Glass', 'Metal']",2345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
underweight,female,vegan,twice a day,coal,public,,often,179,very frequently,1215,small,1,10,24,12,Sometimes,"['Plastic', 'Glass', 'Metal']",2186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
overweight,male,pescatarian,more frequently,wood,public,,often,124,very frequently,1612,extra large,4,17,30,22,Yes,['Plastic'],3666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
underweight,female,omnivore,more frequently,wood,public,,sometimes,286,very frequently,1499,extra large,6,21,49,24,Sometimes,"['Paper', 'Glass']",3298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,pescatarian,daily,electricity,public,,never,271,very frequently,1713,medium,6,0,24,0,No,"['Paper', 'Plastic']",2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
overweight,male,vegetarian,less frequently,electricity,walk/bicycle,,often,71,never,59,extra large,5,11,46,4,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",1553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,male,omnivore,twice a day,wood,private,diesel,often,129,never,3433,medium,1,16,9,5,Yes,"['Paper', 'Glass', 'Metal']",2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
obese,female,vegan,daily,coal,walk/bicycle,,sometimes,114,very frequently,59,medium,7,24,47,3,No,"['Glass', 'Metal']",3213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
underweight,male,omnivore,daily,coal,public,,never,72,rarely,350,large,7,9,36,16,Yes,"['Paper', 'Plastic', 'Glass']",2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,female,pescatarian,daily,natural gas,walk/bicycle,,sometimes,188,never,87,small,6,24,26,8,Sometimes,"['Paper', 'Glass', 'Metal']",949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
underweight,male,pescatarian,more frequently,coal,public,,sometimes,227,never,1655,small,6,14,9,24,No,['Plastic'],1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
normal,male,vegetarian,daily,natural gas,public,,often,284,frequently,1486,large,3,12,44,7,Yes,['Paper'],2457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,male,vegetarian,less frequently,electricity,public,,sometimes,194,never,458,extra large,6,16,11,19,Sometimes,"['Plastic', 'Metal']",1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
underweight,female,omnivore,twice a day,electricity,walk/bicycle,,often,214,very frequently,42,large,7,20,39,3,No,"['Paper', 'Metal']",2640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
underweight,female,vegan,twice a day,coal,private,diesel,never,248,frequently,8338,extra large,4,13,32,3,Sometimes,[],3780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,male,vegan,daily,coal,public,,never,64,never,688,medium,3,23,27,2,Yes,['Glass'],1303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obese,female,vegan,daily,natural gas,private,diesel,often,263,rarely,3847,extra large,1,3,17,21,Sometimes,['Paper'],2516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
obese,female,vegetarian,daily,coal,walk/bicycle,,often,254,very frequently,94,extra large,2,19,11,17,Yes,['Metal'],2842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
overweight,male,omnivore,more frequently,coal,public,,often,150,very frequently,1376,extra large,5,17,0,22,Yes,[],3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obese,female,omnivore,daily,wood,public,,never,245,never,1230,large,5,3,35,3,Sometimes,[],2076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,male,pescatarian,more frequently,wood,private,lpg,sometimes,84,never,1960,medium,1,18,11,23,No,"['Paper', 'Glass', 'Metal']",1286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
overweight,female,vegetarian,twice a day,electricity,public,,sometimes,108,frequently,1486,small,6,8,50,24,Sometimes,"['Paper', 'Glass', 'Metal']",1819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,male,omnivore,less frequently,coal,walk/bicycle,,never,134,never,9,medium,5,9,25,15,Sometimes,[],1681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegetarian,less frequently,electricity,walk/bicycle,,often,53,never,1,large,7,15,0,14,No,"['Paper', 'Plastic', 'Metal']",941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
underweight,female,vegetarian,less frequently,electricity,public,,sometimes,79,frequently,173,extra large,5,11,32,3,Yes,"['Plastic', 'Glass', 'Metal']",1593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
underweight,female,vegan,twice a day,electricity,walk/bicycle,,sometimes,180,very frequently,96,small,5,24,23,16,Sometimes,"['Plastic', 'Glass']",1848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
normal,male,vegetarian,less frequently,wood,public,,often,116,rarely,957,extra large,4,4,17,24,No,['Glass'],1886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
underweight,male,vegan,less frequently,coal,public,,often,179,never,1066,medium,3,10,18,24,Yes,['Paper'],1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
overweight,female,vegetarian,twice a day,electricity,private,diesel,often,102,rarely,3890,extra large,1,13,21,15,Yes,[],2148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,female,vegan,twice a day,electricity,private,diesel,never,143,rarely,2453,extra large,7,15,9,8,Yes,"['Paper', 'Plastic']",2261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
underweight,female,pescatarian,more frequently,electricity,walk/bicycle,,often,209,frequently,92,extra large,4,7,47,15,No,['Paper'],2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,vegan,twice a day,wood,private,petrol,sometimes,61,never,6956,small,1,0,15,8,Sometimes,['Metal'],2713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
underweight,male,pescatarian,twice a day,natural gas,walk/bicycle,,sometimes,290,very frequently,19,small,7,2,3,19,Yes,"['Paper', 'Glass']",2317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
normal,female,vegan,twice a day,electricity,public,,often,72,very frequently,987,medium,7,5,30,23,Sometimes,['Metal'],2395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
obese,male,omnivore,twice a day,natural gas,public,,never,299,rarely,1620,small,7,22,27,1,Sometimes,"['Plastic', 'Glass', 'Metal']",2082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
overweight,female,omnivore,daily,electricity,public,,often,238,frequently,1085,extra large,7,4,4,21,Yes,"['Paper', 'Plastic']",2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
overweight,female,vegan,twice a day,electricity,walk/bicycle,,never,173,very frequently,83,small,2,23,50,6,Yes,['Glass'],2358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,male,vegetarian,twice a day,electricity,walk/bicycle,,sometimes,57,very frequently,77,extra large,7,22,40,3,Yes,"['Paper', 'Plastic', 'Glass']",3531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,omnivore,more frequently,electricity,private,petrol,sometimes,211,rarely,3730,large,1,15,45,9,No,"['Paper', 'Metal']",2401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,pescatarian,daily,wood,public,,often,219,never,1193,extra large,5,13,31,2,No,"['Paper', 'Glass']",1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
obese,male,pescatarian,twice a day,electricity,private,electric,often,171,frequently,1707,extra large,4,15,44,18,Yes,"['Paper', 'Plastic', 'Metal']",2597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,male,vegetarian,twice a day,electricity,public,,never,239,never,936,extra large,3,2,16,24,Sometimes,['Metal'],1261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegan,daily,coal,public,,sometimes,108,very frequently,405,small,4,0,14,6,Yes,['Metal'],2095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,male,vegetarian,more frequently,wood,walk/bicycle,,often,193,never,85,extra large,2,16,1,22,Yes,"['Paper', 'Plastic', 'Metal']",1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,male,pescatarian,more frequently,electricity,walk/bicycle,,never,62,frequently,70,medium,6,21,14,15,Yes,[],2171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
overweight,male,vegetarian,less frequently,electricity,walk/bicycle,,never,143,rarely,83,small,6,1,18,8,Yes,"['Paper', 'Plastic', 'Metal']",755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,omnivore,more frequently,coal,private,hybrid,sometimes,235,very frequently,2187,small,6,4,43,22,Sometimes,"['Paper', 'Glass']",3923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
normal,male,vegan,less frequently,coal,private,petrol,sometimes,129,frequently,5473,medium,4,21,10,5,No,"['Paper', 'Glass', 'Metal']",3905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
overweight,female,pescatarian,daily,electricity,public,,sometimes,185,rarely,238,large,4,21,12,15,Sometimes,"['Plastic', 'Metal']",1190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,vegetarian,less frequently,coal,public,,often,67,rarely,1886,small,5,0,5,24,No,['Plastic'],1321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,male,omnivore,less frequently,wood,public,,never,66,very frequently,635,large,1,0,42,16,Sometimes,"['Plastic', 'Glass', 'Metal']",2426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
normal,male,omnivore,daily,coal,walk/bicycle,,never,219,frequently,31,large,1,21,47,24,Yes,"['Paper', 'Plastic']",2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
overweight,male,vegan,twice a day,natural gas,public,,never,92,frequently,1968,extra large,1,18,4,6,Sometimes,"['Paper', 'Metal']",1517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
overweight,male,vegetarian,less frequently,coal,public,,often,173,rarely,952,extra large,4,6,28,4,No,"['Paper', 'Plastic', 'Metal']",2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
normal,female,vegan,twice a day,coal,walk/bicycle,,often,122,very frequently,97,large,7,24,5,10,No,['Paper'],2598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
obese,female,pescatarian,less frequently,coal,walk/bicycle,,never,228,very frequently,32,medium,6,20,36,10,Sometimes,[],3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
underweight,female,vegan,more frequently,coal,private,diesel,sometimes,62,never,4555,small,2,24,35,19,Sometimes,"['Paper', 'Plastic', 'Metal']",2067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
overweight,male,pescatarian,twice a day,coal,walk/bicycle,,sometimes,212,very frequently,70,small,4,23,36,24,Sometimes,"['Plastic', 'Glass']",3328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
underweight,male,pescatarian,less frequently,wood,public,,often,274,very frequently,406,large,5,13,14,1,Sometimes,"['Plastic', 'Glass']",2696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
normal,male,pescatarian,more frequently,coal,private,electric,never,83,rarely,589,extra large,7,19,8,0,No,"['Plastic', 'Glass', 'Metal']",1822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,male,omnivore,less frequently,electricity,public,,sometimes,219,never,1484,small,3,18,14,10,Yes,['Plastic'],1397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
overweight,female,pescatarian,daily,natural gas,private,diesel,often,196,never,8809,small,7,10,35,18,Sometimes,['Glass'],3807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
obese,female,vegan,twice a day,wood,private,petrol,sometimes,107,never,9316,small,5,21,26,3,Yes,"['Paper', 'Plastic']",4797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
obese,female,vegan,twice a day,wood,walk/bicycle,,sometimes,191,never,70,large,2,23,5,6,Sometimes,"['Paper', 'Glass']",931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegan,twice a day,coal,public,,sometimes,146,frequently,630,extra large,6,0,22,7,No,"['Paper', 'Glass', 'Metal']",2079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,female,vegetarian,twice a day,electricity,public,,never,208,never,1319,large,5,18,45,20,Sometimes,['Glass'],1777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
underweight,male,pescatarian,twice a day,coal,walk/bicycle,,sometimes,156,very frequently,91,extra large,1,20,0,16,No,"['Plastic', 'Glass']",2466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
normal,male,vegetarian,daily,natural gas,private,hybrid,often,192,frequently,2891,large,6,14,1,22,Yes,"['Paper', 'Glass']",2447,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
underweight,female,vegetarian,more frequently,coal,private,electric,sometimes,77,frequently,4538,extra large,5,13,48,18,Yes,"['Paper', 'Plastic', 'Glass']",2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,female,vegetarian,twice a day,wood,walk/bicycle,,often,112,frequently,64,small,4,14,41,5,Yes,"['Paper', 'Glass']",1804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
underweight,male,omnivore,daily,natural gas,walk/bicycle,,never,238,rarely,36,medium,3,24,16,19,Yes,['Metal'],1548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,omnivore,daily,electricity,public,,sometimes,289,frequently,647,small,3,8,20,7,Sometimes,[],2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obese,male,pescatarian,twice a day,electricity,private,lpg,never,263,very frequently,8242,medium,2,16,23,21,Sometimes,['Metal'],5399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,vegetarian,twice a day,coal,public,,sometimes,151,never,1274,large,7,16,11,17,Sometimes,['Plastic'],2137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
underweight,female,vegetarian,daily,coal,private,lpg,never,218,never,1817,small,2,24,49,21,No,"['Paper', 'Plastic', 'Glass', 'Metal']",1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,female,omnivore,more frequently,wood,public,,sometimes,54,very frequently,631,extra large,1,24,18,8,Yes,"['Paper', 'Glass']",2455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overweight,male,omnivore,daily,coal,walk/bicycle,,never,170,very frequently,11,small,4,15,38,19,Sometimes,"['Plastic', 'Glass']",3279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,male,pescatarian,less frequently,coal,walk/bicycle,,often,126,never,50,large,2,9,23,9,Sometimes,"['Paper', 'Glass', 'Metal']",1279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
normal,female,omnivore,less frequently,electricity,walk/bicycle,,never,286,rarely,5,extra large,5,20,50,2,No,"['Paper', 'Glass']",1845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,male,pescatarian,less frequently,coal,private,petrol,never,295,rarely,5762,large,7,9,3,21,Yes,"['Paper', 'Glass']",3962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
overweight,female,pescatarian,more frequently,natural gas,public,,often,69,very frequently,1481,medium,6,18,34,2,No,"['Plastic', 'Glass', 'Metal']",2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
underweight,male,pescatarian,less frequently,wood,walk/bicycle,,sometimes,234,never,25,medium,6,24,3,18,No,"['Paper', 'Plastic']",1181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
underweight,male,vegan,daily,natural gas,public,,often,200,never,1792,extra large,2,1,17,16,Sometimes,['Plastic'],1366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
obese,female,pescatarian,daily,coal,public,,sometimes,81,very frequently,1047,medium,1,19,10,20,Sometimes,['Plastic'],2658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,pescatarian,twice a day,electricity,private,electric,sometimes,135,very frequently,6414,large,7,9,50,16,No,"['Plastic', 'Metal']",3526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
underweight,female,vegetarian,daily,electricity,private,electric,sometimes,81,never,6105,medium,4,17,1,4,No,"['Plastic', 'Metal']",545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,female,pescatarian,more frequently,wood,public,,sometimes,64,very frequently,423,large,5,1,16,16,Sometimes,"['Paper', 'Glass', 'Metal']",2180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overweight,female,omnivore,more frequently,coal,private,hybrid,often,85,never,6044,large,2,3,15,5,Sometimes,['Paper'],2232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
obese,male,pescatarian,twice a day,electricity,private,diesel,never,280,never,9193,medium,5,8,29,15,No,"['Paper', 'Plastic', 'Glass', 'Metal']",4007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
underweight,male,vegan,twice a day,electricity,private,diesel,never,276,very frequently,2016,small,7,0,38,15,Sometimes,['Paper'],2942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
underweight,female,omnivore,more frequently,coal,public,,sometimes,60,never,151,small,1,3,19,5,Sometimes,"['Paper', 'Glass']",877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
overweight,female,vegan,more frequently,coal,public,,sometimes,225,frequently,838,extra large,2,16,26,22,No,"['Plastic', 'Metal']",2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
normal,female,omnivore,more frequently,coal,public,,sometimes,284,rarely,279,small,5,4,15,7,No,"['Paper', 'Plastic']",1561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,female,vegan,more frequently,electricity,walk/bicycle,,sometimes,231,rarely,69,large,1,3,29,13,No,['Plastic'],1097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,female,vegan,less frequently,electricity,public,,sometimes,229,very frequently,1808,extra large,6,5,41,8,Yes,['Paper'],3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
normal,male,vegetarian,daily,wood,walk/bicycle,,often,163,never,58,large,2,19,48,15,Sometimes,"['Paper', 'Plastic']",1718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
underweight,male,vegan,twice a day,wood,public,,never,272,rarely,1489,large,2,6,5,5,Sometimes,"['Paper', 'Metal']",977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
overweight,female,pescatarian,twice a day,electricity,walk/bicycle,,never,88,frequently,97,small,6,18,7,19,Yes,['Paper'],1253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,vegetarian,more frequently,electricity,walk/bicycle,,never,297,very frequently,46,medium,4,22,23,24,No,"['Paper', 'Plastic', 'Glass', 'Metal']",1862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obese,female,pescatarian,twice a day,natural gas,private,electric,sometimes,214,very frequently,9410,small,3,11,24,22,Sometimes,['Plastic'],3104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
underweight,male,pescatarian,more frequently,wood,walk/bicycle,,never,106,never,91,large,7,0,27,0,No,"['Plastic', 'Metal']",1520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
obese,female,vegetarian,daily,coal,walk/bicycle,,often,93,very frequently,65,extra large,4,23,3,6,No,"['Plastic', 'Metal']",2926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
overweight,male,vegan,twice a day,natural gas,private,lpg,never,275,rarely,90,medium,4,19,1,21,No,"['Paper', 'Plastic']",1408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,male,omnivore,more frequently,wood,walk/bicycle,,often,265,frequently,39,small,5,17,46,14,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",2247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obese,female,vegan,more frequently,natural gas,private,hybrid,sometimes,204,very frequently,5685,large,2,0,4,18,Yes,"['Paper', 'Metal']",3110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
overweight,male,omnivore,less frequently,electricity,private,diesel,sometimes,58,never,3544,medium,1,18,36,15,Sometimes,['Paper'],2141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
underweight,male,vegetarian,more frequently,coal,public,,never,145,never,1978,medium,1,18,33,21,Sometimes,['Paper'],1391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obese,female,pescatarian,more frequently,natural gas,public,,often,143,rarely,1403,small,3,20,28,14,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",1376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
normal,female,omnivore,twice a day,electricity,private,electric,never,232,never,5437,extra large,3,0,11,2,No,"['Paper', 'Plastic']",925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
underweight,male,vegetarian,less frequently,electricity,walk/bicycle,,never,84,never,38,large,6,21,40,5,No,"['Paper', 'Glass', 'Metal']",1101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,vegan,twice a day,coal,public,,sometimes,253,very frequently,850,small,4,21,29,10,Yes,"['Plastic', 'Glass', 'Metal']",2206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
normal,male,pescatarian,less frequently,coal,public,,sometimes,69,never,856,small,7,13,34,17,Yes,"['Paper', 'Glass', 'Metal']",1394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overweight,male,vegan,twice a day,electricity,public,,never,89,very frequently,1781,extra large,4,20,3,18,Sometimes,[],3031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
obese,female,vegetarian,more frequently,wood,walk/bicycle,,often,175,very frequently,83,medium,5,7,37,3,Yes,"['Plastic', 'Metal']",3022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
underweight,female,vegetarian,less frequently,natural gas,public,,never,209,rarely,1955,large,4,16,0,5,Sometimes,[],1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
overweight,female,vegetarian,more frequently,coal,public,,never,173,never,1477,large,5,11,3,8,Sometimes,"['Paper', 'Plastic']",1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
obese,male,pescatarian,more frequently,electricity,walk/bicycle,,often,137,very frequently,4,small,5,0,24,5,Sometimes,"['Glass', 'Metal']",2664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
underweight,male,vegetarian,twice a day,electricity,walk/bicycle,,often,97,never,24,large,5,9,37,24,Sometimes,"['Plastic', 'Metal']",1590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
obese,female,vegan,twice a day,electricity,public,,sometimes,249,frequently,1006,large,7,6,5,3,Sometimes,"['Plastic', 'Metal']",1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obese,female,omnivore,more frequently,natural gas,private,petrol,never,275,never,5647,large,3,1,3,13,Yes,"['Paper', 'Glass']",3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
overweight,male,vegan,more frequently,coal,walk/bicycle,,often,228,rarely,55,medium,6,16,39,13,Sometimes,"['Paper', 'Plastic', 'Glass']",2366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
obese,female,omnivore,less frequently,coal,walk/bicycle,,never,50,rarely,98,small,6,8,2,20,No,"['Plastic', 'Metal']",1254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
underweight,male,omnivore,daily,wood,public,,often,149,rarely,880,small,3,16,16,18,Sometimes,['Plastic'],1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
